Sexo;Edad;Provincias;Periodo;Total
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2007;461.974,41
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2006;456.520,21
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2006;451.060,50
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2005;445.536,06
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2005;439.504,85
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2004;432.506,46
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2004;426.623,98
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2003;420.327,43
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2003;414.105,13
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2002;407.327,45
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2002;400.514,11
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2001;396.687,32
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2001;394.913,30
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 2000;392.742,88
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 2000;391.256,46
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1999;389.125,22
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1999;387.370,99
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1998;385.554,81
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1998;384.051,63
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1997;382.114,89
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1997;380.559,14
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1996;378.587,12
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1996;376.912,10
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1995;374.863,65
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1995;373.025,21
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1994;371.107,78
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1994;369.208,36
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1993;367.084,96
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1993;365.243,55
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1992;362.997,11
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1992;360.959,67
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1991;358.757,47
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1991;357.201,21
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1990;355.910,83
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1990;354.763,15
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1989;353.217,48
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1989;352.054,38
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1988;350.599,79
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1988;349.443,16
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1987;347.776,25
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1987;346.336,35
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1986;344.528,65
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1986;343.221,94
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1985;341.564,21
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1985;340.115,47
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1984;338.327,95
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1984;336.721,43
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1983;334.751,28
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1983;332.993,13
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1982;331.020,19
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1982;328.971,25
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1981;326.560,70
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1981;324.659,52
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1980;322.825,06
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1980;321.427,53
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1979;319.544,29
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1979;317.918,05
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1978;316.250,82
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1978;314.547,40
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1977;312.591,55
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1977;310.764,30
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1976;308.660,93
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1976;306.706,30
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1975;304.527,69
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1975;302.551,03
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1974;300.147,20
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1974;298.018,85
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1973;295.735,78
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1973;293.728,35
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1972;291.823,54
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1972;289.968,90
Hombres;Total;38 Santa Cruz de Tenerife;1 de julio de 1971;287.817,93
Hombres;Total;38 Santa Cruz de Tenerife;1 de enero de 1971;286.039,96
Hombres;Total;40 Segovia;1 de julio de 2022;77.455,43
Hombres;Total;40 Segovia;1 de enero de 2022;77.331,26
Hombres;Total;40 Segovia;1 de julio de 2021;77.332,50
Hombres;Total;40 Segovia;1 de enero de 2021;77.455,74
Hombres;Total;40 Segovia;1 de julio de 2020;77.309,35
Hombres;Total;40 Segovia;1 de enero de 2020;77.615,86
Hombres;Total;40 Segovia;1 de julio de 2019;77.533,55
Hombres;Total;40 Segovia;1 de enero de 2019;77.601,84
Hombres;Total;40 Segovia;1 de julio de 2018;77.539,67
Hombres;Total;40 Segovia;1 de enero de 2018;77.828,51
Hombres;Total;40 Segovia;1 de julio de 2017;77.896,80
Hombres;Total;40 Segovia;1 de enero de 2017;78.373,09
Hombres;Total;40 Segovia;1 de julio de 2016;78.707,10
Hombres;Total;40 Segovia;1 de enero de 2016;79.006,99
Hombres;Total;40 Segovia;1 de julio de 2015;79.435,69
Hombres;Total;40 Segovia;1 de enero de 2015;79.899,59
Hombres;Total;40 Segovia;1 de julio de 2014;80.139,16
Hombres;Total;40 Segovia;1 de enero de 2014;80.512,64
Hombres;Total;40 Segovia;1 de julio de 2013;81.056,38
Hombres;Total;40 Segovia;1 de enero de 2013;81.658,94
Hombres;Total;40 Segovia;1 de julio de 2012;81.992,86
Hombres;Total;40 Segovia;1 de enero de 2012;82.478,06
Hombres;Total;40 Segovia;1 de julio de 2011;82.711,00
Hombres;Total;40 Segovia;1 de enero de 2011;82.767,69
Hombres;Total;40 Segovia;1 de julio de 2010;82.687,54
Hombres;Total;40 Segovia;1 de enero de 2010;82.642,88
Hombres;Total;40 Segovia;1 de julio de 2009;82.708,50
Hombres;Total;40 Segovia;1 de enero de 2009;82.993,99
Hombres;Total;40 Segovia;1 de julio de 2008;83.097,20
Hombres;Total;40 Segovia;1 de enero de 2008;82.880,97
Hombres;Total;40 Segovia;1 de julio de 2007;81.880,41
Hombres;Total;40 Segovia;1 de enero de 2007;80.511,58
Hombres;Total;40 Segovia;1 de julio de 2006;79.534,19
Hombres;Total;40 Segovia;1 de enero de 2006;78.969,07
Hombres;Total;40 Segovia;1 de julio de 2005;78.426,75
Hombres;Total;40 Segovia;1 de enero de 2005;77.708,75
Hombres;Total;40 Segovia;1 de julio de 2004;76.857,76
Hombres;Total;40 Segovia;1 de enero de 2004;76.326,89
Hombres;Total;40 Segovia;1 de julio de 2003;75.741,50
Hombres;Total;40 Segovia;1 de enero de 2003;75.129,81
Hombres;Total;40 Segovia;1 de julio de 2002;74.524,57
Hombres;Total;40 Segovia;1 de enero de 2002;73.958,19
Hombres;Total;40 Segovia;1 de julio de 2001;73.980,45
Hombres;Total;40 Segovia;1 de enero de 2001;73.970,63
Hombres;Total;40 Segovia;1 de julio de 2000;73.988,20
Hombres;Total;40 Segovia;1 de enero de 2000;73.989,78
Hombres;Total;40 Segovia;1 de julio de 1999;74.021,17
Hombres;Total;40 Segovia;1 de enero de 1999;74.070,56
Hombres;Total;40 Segovia;1 de julio de 1998;74.057,78
Hombres;Total;40 Segovia;1 de enero de 1998;74.111,00
Hombres;Total;40 Segovia;1 de julio de 1997;74.107,69
Hombres;Total;40 Segovia;1 de enero de 1997;74.046,39
Hombres;Total;40 Segovia;1 de julio de 1996;74.012,67
Hombres;Total;40 Segovia;1 de enero de 1996;74.003,95
Hombres;Total;40 Segovia;1 de julio de 1995;73.966,57
Hombres;Total;40 Segovia;1 de enero de 1995;73.918,20
Hombres;Total;40 Segovia;1 de julio de 1994;73.907,21
Hombres;Total;40 Segovia;1 de enero de 1994;73.877,23
Hombres;Total;40 Segovia;1 de julio de 1993;73.881,32
Hombres;Total;40 Segovia;1 de enero de 1993;73.843,42
Hombres;Total;40 Segovia;1 de julio de 1992;73.793,17
Hombres;Total;40 Segovia;1 de enero de 1992;73.750,91
Hombres;Total;40 Segovia;1 de julio de 1991;73.643,56
Hombres;Total;40 Segovia;1 de enero de 1991;73.660,87
Hombres;Total;40 Segovia;1 de julio de 1990;73.778,46
Hombres;Total;40 Segovia;1 de enero de 1990;73.900,06
Hombres;Total;40 Segovia;1 de julio de 1989;74.037,51
Hombres;Total;40 Segovia;1 de enero de 1989;74.094,79
Hombres;Total;40 Segovia;1 de julio de 1988;74.206,24
Hombres;Total;40 Segovia;1 de enero de 1988;74.333,99
Hombres;Total;40 Segovia;1 de julio de 1987;74.461,61
Hombres;Total;40 Segovia;1 de enero de 1987;74.527,70
Hombres;Total;40 Segovia;1 de julio de 1986;74.575,38
Hombres;Total;40 Segovia;1 de enero de 1986;74.593,28
Hombres;Total;40 Segovia;1 de julio de 1985;74.642,48
Hombres;Total;40 Segovia;1 de enero de 1985;74.676,22
Hombres;Total;40 Segovia;1 de julio de 1984;74.665,41
Hombres;Total;40 Segovia;1 de enero de 1984;74.712,62
Hombres;Total;40 Segovia;1 de julio de 1983;74.678,88
Hombres;Total;40 Segovia;1 de enero de 1983;74.669,64
Hombres;Total;40 Segovia;1 de julio de 1982;74.679,35
Hombres;Total;40 Segovia;1 de enero de 1982;74.648,06
Hombres;Total;40 Segovia;1 de julio de 1981;74.628,97
Hombres;Total;40 Segovia;1 de enero de 1981;74.733,61
Hombres;Total;40 Segovia;1 de julio de 1980;75.163,24
Hombres;Total;40 Segovia;1 de enero de 1980;75.609,72
Hombres;Total;40 Segovia;1 de julio de 1979;75.931,81
Hombres;Total;40 Segovia;1 de enero de 1979;76.272,09
Hombres;Total;40 Segovia;1 de julio de 1978;76.629,58
Hombres;Total;40 Segovia;1 de enero de 1978;76.951,37
Hombres;Total;40 Segovia;1 de julio de 1977;77.274,50
Hombres;Total;40 Segovia;1 de enero de 1977;77.567,95
Hombres;Total;40 Segovia;1 de julio de 1976;77.850,78
Hombres;Total;40 Segovia;1 de enero de 1976;78.180,05
Hombres;Total;40 Segovia;1 de julio de 1975;78.498,94
Hombres;Total;40 Segovia;1 de enero de 1975;78.760,26
Hombres;Total;40 Segovia;1 de julio de 1974;79.053,91
Hombres;Total;40 Segovia;1 de enero de 1974;79.336,00
Hombres;Total;40 Segovia;1 de julio de 1973;79.601,78
Hombres;Total;40 Segovia;1 de enero de 1973;79.897,51
Hombres;Total;40 Segovia;1 de julio de 1972;80.126,10
Hombres;Total;40 Segovia;1 de enero de 1972;80.381,28
Hombres;Total;40 Segovia;1 de julio de 1971;80.676,94
Hombres;Total;40 Segovia;1 de enero de 1971;80.994,20
Hombres;Total;41 Sevilla;1 de julio de 2022;958.994,83
Hombres;Total;41 Sevilla;1 de enero de 2022;958.225,25
Hombres;Total;41 Sevilla;1 de julio de 2021;957.938,44
Hombres;Total;41 Sevilla;1 de enero de 2021;958.332,72
Hombres;Total;41 Sevilla;1 de julio de 2020;958.558,63
Hombres;Total;41 Sevilla;1 de enero de 2020;957.222,33
Hombres;Total;41 Sevilla;1 de julio de 2019;955.074,51
Hombres;Total;41 Sevilla;1 de enero de 2019;953.735,88
Hombres;Total;41 Sevilla;1 de julio de 2018;952.508,54
Hombres;Total;41 Sevilla;1 de enero de 2018;952.167,30
Hombres;Total;41 Sevilla;1 de julio de 2017;951.554,74
Hombres;Total;41 Sevilla;1 de enero de 2017;951.478,58
Hombres;Total;41 Sevilla;1 de julio de 2016;950.852,00
Hombres;Total;41 Sevilla;1 de enero de 2016;950.669,55
Hombres;Total;41 Sevilla;1 de julio de 2015;950.181,04
Hombres;Total;41 Sevilla;1 de enero de 2015;950.101,01
Hombres;Total;41 Sevilla;1 de julio de 2014;949.334,62
Hombres;Total;41 Sevilla;1 de enero de 2014;949.096,94
Hombres;Total;41 Sevilla;1 de julio de 2013;949.114,52
Hombres;Total;41 Sevilla;1 de enero de 2013;949.258,06
Hombres;Total;41 Sevilla;1 de julio de 2012;948.586,12
Hombres;Total;41 Sevilla;1 de enero de 2012;947.826,40
Hombres;Total;41 Sevilla;1 de julio de 2011;944.426,54
Hombres;Total;41 Sevilla;1 de enero de 2011;941.421,20
Hombres;Total;41 Sevilla;1 de julio de 2010;937.484,93
Hombres;Total;41 Sevilla;1 de enero de 2010;934.052,73
Hombres;Total;41 Sevilla;1 de julio de 2009;929.762,76
Hombres;Total;41 Sevilla;1 de enero de 2009;925.297,31
Hombres;Total;41 Sevilla;1 de julio de 2008;919.429,26
Hombres;Total;41 Sevilla;1 de enero de 2008;912.976,17
Hombres;Total;41 Sevilla;1 de julio de 2007;906.371,87
Hombres;Total;41 Sevilla;1 de enero de 2007;898.739,62
Hombres;Total;41 Sevilla;1 de julio de 2006;892.459,26
Hombres;Total;41 Sevilla;1 de enero de 2006;886.514,74
Hombres;Total;41 Sevilla;1 de julio de 2005;880.678,01
Hombres;Total;41 Sevilla;1 de enero de 2005;875.169,25
Hombres;Total;41 Sevilla;1 de julio de 2004;869.508,88
Hombres;Total;41 Sevilla;1 de enero de 2004;865.076,45
Hombres;Total;41 Sevilla;1 de julio de 2003;860.955,96
Hombres;Total;41 Sevilla;1 de enero de 2003;856.618,44
Hombres;Total;41 Sevilla;1 de julio de 2002;852.022,21
Hombres;Total;41 Sevilla;1 de enero de 2002;848.772,92
Hombres;Total;41 Sevilla;1 de julio de 2001;844.335,72
Hombres;Total;41 Sevilla;1 de enero de 2001;842.165,80
Hombres;Total;41 Sevilla;1 de julio de 2000;839.463,49
Hombres;Total;41 Sevilla;1 de enero de 2000;837.395,17
Hombres;Total;41 Sevilla;1 de julio de 1999;834.953,21
Hombres;Total;41 Sevilla;1 de enero de 1999;833.512,26
Hombres;Total;41 Sevilla;1 de julio de 1998;831.404,84
Hombres;Total;41 Sevilla;1 de enero de 1998;829.778,41
Hombres;Total;41 Sevilla;1 de julio de 1997;827.296,51
Hombres;Total;41 Sevilla;1 de enero de 1997;825.476,61
Hombres;Total;41 Sevilla;1 de julio de 1996;823.084,46
Hombres;Total;41 Sevilla;1 de enero de 1996;821.292,32
Hombres;Total;41 Sevilla;1 de julio de 1995;818.885,49
Hombres;Total;41 Sevilla;1 de enero de 1995;816.883,66
Hombres;Total;41 Sevilla;1 de julio de 1994;814.129,10
Hombres;Total;41 Sevilla;1 de enero de 1994;811.836,53
Hombres;Total;41 Sevilla;1 de julio de 1993;808.638,82
Hombres;Total;41 Sevilla;1 de enero de 1993;805.972,11
Hombres;Total;41 Sevilla;1 de julio de 1992;802.701,25
Hombres;Total;41 Sevilla;1 de enero de 1992;800.191,39
Hombres;Total;41 Sevilla;1 de julio de 1991;796.893,16
Hombres;Total;41 Sevilla;1 de enero de 1991;794.413,46
Hombres;Total;41 Sevilla;1 de julio de 1990;791.636,96
Hombres;Total;41 Sevilla;1 de enero de 1990;789.577,35
Hombres;Total;41 Sevilla;1 de julio de 1989;786.607,52
Hombres;Total;41 Sevilla;1 de enero de 1989;784.295,33
Hombres;Total;41 Sevilla;1 de julio de 1988;781.381,84
Hombres;Total;41 Sevilla;1 de enero de 1988;778.557,71
Hombres;Total;41 Sevilla;1 de julio de 1987;775.226,38
Hombres;Total;41 Sevilla;1 de enero de 1987;772.141,04
Hombres;Total;41 Sevilla;1 de julio de 1986;768.505,04
Hombres;Total;41 Sevilla;1 de enero de 1986;765.568,87
Hombres;Total;41 Sevilla;1 de julio de 1985;761.831,51
Hombres;Total;41 Sevilla;1 de enero de 1985;758.484,14
Hombres;Total;41 Sevilla;1 de julio de 1984;754.468,13
Hombres;Total;41 Sevilla;1 de enero de 1984;750.683,11
Hombres;Total;41 Sevilla;1 de julio de 1983;745.935,38
Hombres;Total;41 Sevilla;1 de enero de 1983;741.983,64
Hombres;Total;41 Sevilla;1 de julio de 1982;737.212,95
Hombres;Total;41 Sevilla;1 de enero de 1982;732.722,25
Hombres;Total;41 Sevilla;1 de julio de 1981;727.854,76
Hombres;Total;41 Sevilla;1 de enero de 1981;723.670,30
Hombres;Total;41 Sevilla;1 de julio de 1980;720.823,54
Hombres;Total;41 Sevilla;1 de enero de 1980;718.237,44
Hombres;Total;41 Sevilla;1 de julio de 1979;715.102,12
Hombres;Total;41 Sevilla;1 de enero de 1979;712.346,84
Hombres;Total;41 Sevilla;1 de julio de 1978;708.821,91
Hombres;Total;41 Sevilla;1 de enero de 1978;705.572,23
Hombres;Total;41 Sevilla;1 de julio de 1977;701.449,87
Hombres;Total;41 Sevilla;1 de enero de 1977;698.054,57
Hombres;Total;41 Sevilla;1 de julio de 1976;693.939,26
Hombres;Total;41 Sevilla;1 de enero de 1976;690.733,61
Hombres;Total;41 Sevilla;1 de julio de 1975;686.690,43
Hombres;Total;41 Sevilla;1 de enero de 1975;683.338,28
Hombres;Total;41 Sevilla;1 de julio de 1974;679.016,93
Hombres;Total;41 Sevilla;1 de enero de 1974;675.363,73
Hombres;Total;41 Sevilla;1 de julio de 1973;671.283,41
Hombres;Total;41 Sevilla;1 de enero de 1973;667.861,52
Hombres;Total;41 Sevilla;1 de julio de 1972;663.792,21
Hombres;Total;41 Sevilla;1 de enero de 1972;659.934,46
Hombres;Total;41 Sevilla;1 de julio de 1971;655.968,17
Hombres;Total;41 Sevilla;1 de enero de 1971;652.458,63
Hombres;Total;42 Soria;1 de julio de 2022;45.490,53
Hombres;Total;42 Soria;1 de enero de 2022;45.341,88
Hombres;Total;42 Soria;1 de julio de 2021;45.240,32
Hombres;Total;42 Soria;1 de enero de 2021;45.461,06
Hombres;Total;42 Soria;1 de julio de 2020;45.410,24
Hombres;Total;42 Soria;1 de enero de 2020;45.653,73
Hombres;Total;42 Soria;1 de julio de 2019;45.455,18
Hombres;Total;42 Soria;1 de enero de 2019;45.409,93
Hombres;Total;42 Soria;1 de julio de 2018;45.374,21
Hombres;Total;42 Soria;1 de enero de 2018;45.549,50
Hombres;Total;42 Soria;1 de julio de 2017;45.516,35
Hombres;Total;42 Soria;1 de enero de 2017;45.693,20
Hombres;Total;42 Soria;1 de julio de 2016;45.841,62
Hombres;Total;42 Soria;1 de enero de 2016;46.076,66
Hombres;Total;42 Soria;1 de julio de 2015;46.266,19
Hombres;Total;42 Soria;1 de enero de 2015;46.569,68
Hombres;Total;42 Soria;1 de julio de 2014;46.744,23
Hombres;Total;42 Soria;1 de enero de 2014;46.984,99
Hombres;Total;42 Soria;1 de julio de 2013;47.212,01
Hombres;Total;42 Soria;1 de enero de 2013;47.520,28
Hombres;Total;42 Soria;1 de julio de 2012;47.747,96
Hombres;Total;42 Soria;1 de enero de 2012;47.976,85
Hombres;Total;42 Soria;1 de julio de 2011;48.085,82
Hombres;Total;42 Soria;1 de enero de 2011;48.202,41
Hombres;Total;42 Soria;1 de julio de 2010;48.254,58
Hombres;Total;42 Soria;1 de enero de 2010;48.281,25
Hombres;Total;42 Soria;1 de julio de 2009;48.121,51
Hombres;Total;42 Soria;1 de enero de 2009;48.152,90
Hombres;Total;42 Soria;1 de julio de 2008;48.034,35
Hombres;Total;42 Soria;1 de enero de 2008;47.861,30
Hombres;Total;42 Soria;1 de julio de 2007;47.476,26
Hombres;Total;42 Soria;1 de enero de 2007;47.144,59
Hombres;Total;42 Soria;1 de julio de 2006;46.836,41
Hombres;Total;42 Soria;1 de enero de 2006;46.731,07
Hombres;Total;42 Soria;1 de julio de 2005;46.522,43
Hombres;Total;42 Soria;1 de enero de 2005;46.414,43
Hombres;Total;42 Soria;1 de julio de 2004;46.189,96
Hombres;Total;42 Soria;1 de enero de 2004;46.106,05
Hombres;Total;42 Soria;1 de julio de 2003;45.951,02
Hombres;Total;42 Soria;1 de enero de 2003;45.748,84
Hombres;Total;42 Soria;1 de julio de 2002;45.439,44
Hombres;Total;42 Soria;1 de enero de 2002;45.290,41
Hombres;Total;42 Soria;1 de julio de 2001;45.482,93
Hombres;Total;42 Soria;1 de enero de 2001;45.516,33
Hombres;Total;42 Soria;1 de julio de 2000;45.599,33
Hombres;Total;42 Soria;1 de enero de 2000;45.676,33
Hombres;Total;42 Soria;1 de julio de 1999;45.748,79
Hombres;Total;42 Soria;1 de enero de 1999;45.911,24
Hombres;Total;42 Soria;1 de julio de 1998;45.964,93
Hombres;Total;42 Soria;1 de enero de 1998;46.054,62
Hombres;Total;42 Soria;1 de julio de 1997;46.126,66
Hombres;Total;42 Soria;1 de enero de 1997;46.244,69
Hombres;Total;42 Soria;1 de julio de 1996;46.356,45
Hombres;Total;42 Soria;1 de enero de 1996;46.453,22
Hombres;Total;42 Soria;1 de julio de 1995;46.527,26
Hombres;Total;42 Soria;1 de enero de 1995;46.632,31
Hombres;Total;42 Soria;1 de julio de 1994;46.730,92
Hombres;Total;42 Soria;1 de enero de 1994;46.760,53
Hombres;Total;42 Soria;1 de julio de 1993;46.843,56
Hombres;Total;42 Soria;1 de enero de 1993;46.888,59
Hombres;Total;42 Soria;1 de julio de 1992;46.968,02
Hombres;Total;42 Soria;1 de enero de 1992;47.024,45
Hombres;Total;42 Soria;1 de julio de 1991;47.124,78
Hombres;Total;42 Soria;1 de enero de 1991;47.250,84
Hombres;Total;42 Soria;1 de julio de 1990;47.451,34
Hombres;Total;42 Soria;1 de enero de 1990;47.643,85
Hombres;Total;42 Soria;1 de julio de 1989;47.865,50
Hombres;Total;42 Soria;1 de enero de 1989;48.041,15
Hombres;Total;42 Soria;1 de julio de 1988;48.255,79
Hombres;Total;42 Soria;1 de enero de 1988;48.406,44
Hombres;Total;42 Soria;1 de julio de 1987;48.552,57
Hombres;Total;42 Soria;1 de enero de 1987;48.715,69
Hombres;Total;42 Soria;1 de julio de 1986;48.848,81
Hombres;Total;42 Soria;1 de enero de 1986;48.987,93
Hombres;Total;42 Soria;1 de julio de 1985;49.125,02
Hombres;Total;42 Soria;1 de enero de 1985;49.253,11
Hombres;Total;42 Soria;1 de julio de 1984;49.390,96
Hombres;Total;42 Soria;1 de enero de 1984;49.504,20
Hombres;Total;42 Soria;1 de julio de 1983;49.599,19
Hombres;Total;42 Soria;1 de enero de 1983;49.705,18
